NAME,Height,Easting,Northing
Battfjellet Formation,526.999,517268.690,8664274.317
Battfjellet Formation,537.315,517254.014,8664320.387
Battfjellet Formation,543.814,517246.080,8664369.754
Battfjellet Formation,550.338,517238.146,8664419.121
Battfjellet Formation,537.125,517229.706,8664468.397
Battfjellet Formation,530.849,517220.159,8664517.477
Battfjellet Formation,528.672,517210.611,8664566.557
Battfjellet Formation,508.870,517201.064,8664615.637
Battfjellet Formation,504.417,517191.517,8664664.717
Battfjellet Formation,494.404,517181.970,8664713.797
Battfjellet Formation,500.536,517172.422,8664762.877
Battfjellet Formation,503.434,517162.875,8664811.957
Battfjellet Formation,512.564,517153.328,8664861.037
Battfjellet Formation,492.756,517108.056,8664843.198
Battfjellet Formation,487.687,517061.963,8664823.821
Battfjellet Formation,481.870,517015.870,8664804.444
Battfjellet Formation,484.475,516969.778,8664785.067
Battfjellet Formation,479.022,516923.685,8664765.690
Battfjellet Formation,482.402,516874.537,8664760.777
Battfjellet Formation,484.566,516824.545,8664759.904
Battfjellet Formation,488.184,516774.552,8664759.032
Battfjellet Formation,490.803,516724.560,8664758.159
Battfjellet Formation,494.957,516676.152,8664765.628
Battfjellet Formation,504.304,516630.002,8664784.866
Battfjellet Formation,504.596,516583.851,8664804.105
Battfjellet Formation,505.594,516537.700,8664823.343
Battfjellet Formation,503.663,516491.550,8664842.581
Battfjellet Formation,500.510,516445.399,8664861.820
Battfjellet Formation,509.248,516399.248,8664881.058
Battfjellet Formation,515.611,516353.098,8664900.297
Battfjellet Formation,507.492,516306.947,8664919.535
Battfjellet Formation,515.892,516269.467,8664952.421
Battfjellet Formation,518.534,516232.465,8664986.049
Battfjellet Formation,526.234,516195.462,8665019.677
Battfjellet Formation,530.755,516158.460,8665053.304
Battfjellet Formation,528.731,516121.457,8665086.932
Battfjellet Formation,512.057,516084.455,8665120.559
Battfjellet Formation,528.953,516047.452,8665154.187
Battfjellet Formation,530.204,516010.450,8665187.815
Battfjellet Formation,528.615,515973.447,8665221.442
Battfjellet Formation,525.527,515936.445,8665255.070
Battfjellet Formation,515.166,515899.442,8665288.697
Battfjellet Formation,514.388,515856.406,8665312.687
Battfjellet Formation,502.838,515809.992,8665331.283
Battfjellet Formation,487.282,515763.579,8665349.878
Battfjellet Formation,482.190,515717.166,8665368.474
Battfjellet Formation,482.171,515670.752,8665387.070
Battfjellet Formation,476.283,515624.339,8665405.665
Battfjellet Formation,477.812,515577.925,8665424.261
Battfjellet Formation,479.047,515531.512,8665442.857
Battfjellet Formation,478.988,515485.099,8665461.452
Battfjellet Formation,482.064,515438.685,8665480.048
Battfjellet Formation,484.137,515398.571,8665508.650
Battfjellet Formation,499.264,515361.768,8665542.496
Battfjellet Formation,517.237,515324.964,8665576.341
Battfjellet Formation,529.934,515288.161,8665610.187
Battfjellet Formation,534.194,515251.358,8665644.033
Battfjellet Formation,538.531,515214.555,8665677.878
Battfjellet Formation,543.108,515177.752,8665711.724
Battfjellet Formation,538.388,515140.949,8665745.569
Battfjellet Formation,540.722,515104.145,8665779.415
Battfjellet Formation,539.333,515067.342,8665813.261
Battfjellet Formation,540.087,515030.539,8665847.106
Battfjellet Formation,538.517,514993.736,8665880.952
Battfjellet Formation,534.195,514956.933,8665914.797
Battfjellet Formation,524.867,514920.129,8665948.643
Battfjellet Formation,534.658,514879.432,8665977.208
Battfjellet Formation,535.677,514836.226,8666002.373
Battfjellet Formation,526.793,514793.020,8666027.538
Battfjellet Formation,504.896,514749.815,8666052.703
Battfjellet Formation,516.373,514706.609,8666077.868
Battfjellet Formation,518.921,514663.403,8666103.033
Battfjellet Formation,516.032,514620.198,8666128.198
Battfjellet Formation,494.121,514576.992,8666153.362
Battfjellet Formation,474.764,514533.786,8666178.527
Battfjellet Formation,473.027,514490.581,8666203.692
Battfjellet Formation,476.119,514447.375,8666228.857
Battfjellet Formation,481.503,514404.169,8666254.022
Battfjellet Formation,486.775,514360.964,8666279.187
Battfjellet Formation,501.517,514317.758,8666304.352
Battfjellet Formation,506.797,514274.552,8666329.517
Battfjellet Formation,519.551,514231.347,8666354.681
Battfjellet Formation,511.151,514188.141,8666379.846
Battfjellet Formation,507.798,514144.936,8666405.011
Battfjellet Formation,491.469,514101.730,8666430.176
Battfjellet Formation,469.765,514057.678,8666453.822
Battfjellet Formation,466.268,514013.553,8666477.338
Battfjellet Formation,469.775,513969.428,8666500.854
Battfjellet Formation,481.314,513925.303,8666524.369
Battfjellet Formation,484.039,513881.178,8666547.885
Battfjellet Formation,486.820,513837.053,8666571.400
Battfjellet Formation,473.243,513792.928,8666594.916
Battfjellet Formation,463.270,513748.803,8666618.432
Battfjellet Formation,472.379,513704.678,8666641.947
Battfjellet Formation,483.779,513660.553,8666665.463
Battfjellet Formation,502.448,513617.345,8666690.620
Battfjellet Formation,509.095,513574.188,8666715.868
Battfjellet Formation,508.599,513531.030,8666741.116
Battfjellet Formation,500.602,513487.873,8666766.364
Battfjellet Formation,504.069,513444.716,8666791.612
Battfjellet Formation,493.828,513401.559,8666816.860
Battfjellet Formation,481.042,513358.402,8666842.108
Battfjellet Formation,483.338,513315.245,8666867.356
Battfjellet Formation,496.699,513272.088,8666892.604
Battfjellet Formation,489.915,513228.930,8666917.852
Battfjellet Formation,485.563,513185.773,8666943.100
Battfjellet Formation,482.864,513142.616,8666968.348
Battfjellet Formation,503.653,513099.459,8666993.596
Battfjellet Formation,508.353,513052.710,8667011.122
Battfjellet Formation,491.197,513005.595,8667027.858
Battfjellet Formation,491.699,512958.479,8667044.595
Battfjellet Formation,491.861,512911.363,8667061.331
Battfjellet Formation,489.217,512864.248,8667078.067
Battfjellet Formation,490.882,512817.132,8667094.804
Battfjellet Formation,490.218,512770.016,8667111.540
Battfjellet Formation,481.499,512722.900,8667128.277
Battfjellet Formation,473.099,512675.785,8667145.013
Battfjellet Formation,454.176,512628.669,8667161.750
Battfjellet Formation,463.541,512581.553,8667178.486
Battfjellet Formation,470.064,512534.437,8667195.223
Battfjellet Formation,468.485,512486.240,8667207.803
Battfjellet Formation,466.826,512436.943,8667216.158
Battfjellet Formation,442.973,512387.646,8667224.513
Battfjellet Formation,425.906,512338.349,8667232.869
Battfjellet Formation,414.371,512289.052,8667241.224
Battfjellet Formation,419.961,512239.755,8667249.579
Battfjellet Formation,436.553,512190.458,8667257.935
Battfjellet Formation,443.347,512141.161,8667266.290
Battfjellet Formation,444.785,512091.864,8667274.645
Battfjellet Formation,429.336,512042.568,8667283.001
Battfjellet Formation,438.320,511993.271,8667291.356
Battfjellet Formation,438.544,511943.974,8667299.711
Battfjellet Formation,436.104,511894.677,8667308.067
Battfjellet Formation,443.907,511845.380,8667316.422
Battfjellet Formation,439.760,511796.083,8667324.777
Battfjellet Formation,444.704,511746.786,8667333.133
Battfjellet Formation,438.988,511697.074,8667338.062
Battfjellet Formation,430.734,511647.208,8667341.719
Battfjellet Formation,426.977,511597.342,8667345.376
Battfjellet Formation,421.213,511547.476,8667349.033
Battfjellet Formation,426.919,511497.610,8667352.690
Battfjellet Formation,413.531,511447.744,8667356.347
Battfjellet Formation,389.391,511397.877,8667360.004
Battfjellet Formation,381.315,511348.011,8667363.661
Battfjellet Formation,389.885,511298.145,8667367.319
Battfjellet Formation,421.715,511248.279,8667370.976
Battfjellet Formation,424.962,511198.544,8667375.135
Battfjellet Formation,434.532,511153.899,8667397.647
Battfjellet Formation,441.796,511109.253,8667420.158
Battfjellet Formation,446.125,511064.608,8667442.670
Battfjellet Formation,435.870,511019.962,8667465.181
Battfjellet Formation,437.003,510975.316,8667487.693
Battfjellet Formation,457.715,510930.671,8667510.205
Battfjellet Formation,454.750,510886.025,8667532.716
Battfjellet Formation,457.328,510841.380,8667555.228
Battfjellet Formation,456.876,510796.734,8667577.739
Battfjellet Formation,452.937,510752.089,8667600.251
Battfjellet Formation,456.076,510712.822,8667630.343
Battfjellet Formation,458.534,510676.855,8667665.076
Battfjellet Formation,466.979,510640.888,8667699.809
Battfjellet Formation,479.553,510611.376,8667737.397
Battfjellet Formation,497.661,510610.503,8667787.389
Battfjellet Formation,506.136,510609.631,8667837.382
Battfjellet Formation,506.539,510608.758,8667887.374
Battfjellet Formation,505.757,510639.602,8667921.987
Battfjellet Formation,500.220,510679.519,8667952.096
Battfjellet Formation,499.074,510719.436,8667982.206
Battfjellet Formation,482.169,510759.354,8668012.316
Battfjellet Formation,480.273,510799.271,8668042.426
Battfjellet Formation,481.366,510839.189,8668072.536
Battfjellet Formation,488.555,510877.770,8668104.069
Battfjellet Formation,485.351,510910.331,8668142.013
Battfjellet Formation,474.163,510942.892,8668179.958
Battfjellet Formation,466.946,510975.452,8668217.902
Battfjellet Formation,462.009,511008.013,8668255.847
Battfjellet Formation,467.499,511040.574,8668293.791
Battfjellet Formation,495.519,511075.892,8668328.748
Battfjellet Formation,501.299,511116.347,8668358.132
Battfjellet Formation,500.172,511156.802,8668387.516
Battfjellet Formation,480.878,511197.257,8668416.899
Battfjellet Formation,473.779,511237.712,8668446.283
Battfjellet Formation,477.008,511278.167,8668475.666
Battfjellet Formation,483.225,511321.879,8668498.419
Battfjellet Formation,483.132,511369.880,8668512.415
Battfjellet Formation,489.392,511417.882,8668526.411
Battfjellet Formation,481.519,511465.883,8668540.407
Battfjellet Formation,469.230,511513.884,8668554.402
Battfjellet Formation,468.229,511561.885,8668568.398
Battfjellet Formation,474.524,511599.216,8668538.773
Battfjellet Formation,484.315,511635.183,8668504.040
Battfjellet Formation,486.099,511673.030,8668472.704
Battfjellet Formation,483.495,511721.559,8668460.666
Battfjellet Formation,462.543,511770.089,8668448.628
Battfjellet Formation,446.036,511818.618,8668436.590
Battfjellet Formation,442.076,511867.147,8668424.552
Battfjellet Formation,431.557,511915.676,8668412.514
Battfjellet Formation,437.105,511964.206,8668400.476
Battfjellet Formation,441.574,512012.735,8668388.438
Battfjellet Formation,435.417,512060.379,8668394.806
Battfjellet Formation,438.986,512107.530,8668411.442
Battfjellet Formation,468.300,512154.681,8668428.079
Battfjellet Formation,473.283,512198.286,8668451.657
Battfjellet Formation,487.710,512239.398,8668480.114
Battfjellet Formation,497.658,512280.510,8668508.571
Battfjellet Formation,501.753,512321.623,8668537.027
Battfjellet Formation,504.114,512362.735,8668565.484
Battfjellet Formation,499.940,512406.836,8668582.334
Battfjellet Formation,498.007,512456.551,8668576.999
Battfjellet Formation,493.998,512506.265,8668571.664
Battfjellet Formation,493.581,512555.980,8668566.329
Battfjellet Formation,490.146,512599.875,8668548.487
Battfjellet Formation,478.138,512635.842,8668513.754
Battfjellet Formation,475.594,512671.809,8668479.021
Battfjellet Formation,479.465,512707.776,8668444.288
Battfjellet Formation,482.968,512743.743,8668409.555
Battfjellet Formation,474.679,512779.710,8668374.822
Battfjellet Formation,478.430,512815.677,8668340.089
Battfjellet Formation,478.429,512851.644,8668305.356
Battfjellet Formation,482.513,512887.611,8668270.623
Battfjellet Formation,481.937,512927.023,8668240.343
Battfjellet Formation,480.748,512969.668,8668214.239
Battfjellet Formation,476.249,513012.314,8668188.136
Battfjellet Formation,559.569,522782.976,8667600.097
Battfjellet Formation,583.859,522760.486,8667641.270
Battfjellet Formation,607.067,522738.410,8667686.132
Battfjellet Formation,621.206,522716.334,8667730.995
Battfjellet Formation,629.459,522691.063,8667764.007
Battfjellet Formation,616.766,522649.426,8667736.323
Battfjellet Formation,617.835,522607.789,8667708.640
Battfjellet Formation,607.374,522566.152,8667680.956
Battfjellet Formation,594.066,522524.515,8667653.273
Battfjellet Formation,594.066,522523.636,8667655.090
Battfjellet Formation,607.374,522565.273,8667682.773
Battfjellet Formation,608.904,522606.910,8667710.457
Battfjellet Formation,616.766,522648.546,8667738.140
Battfjellet Formation,629.459,522690.183,8667765.824
Battfjellet Formation,621.206,522716.497,8667735.194
Battfjellet Formation,610.149,522738.573,8667690.331
Battfjellet Formation,583.859,522760.649,8667645.469
Battfjellet Formation,559.569,522782.725,8667600.606
Battfjellet Formation,632.855,519271.330,8669893.073
Battfjellet Formation,634.553,519304.093,8669930.331
Battfjellet Formation,645.736,519337.721,8669967.334
Battfjellet Formation,652.080,519371.348,8670004.336
Battfjellet Formation,652.285,519404.976,8670041.339
Battfjellet Formation,659.617,519438.604,8670078.341
Battfjellet Formation,666.725,519472.231,8670115.344
Battfjellet Formation,666.590,519505.859,8670152.346
Battfjellet Formation,677.628,519539.486,8670189.349
Battfjellet Formation,685.341,519573.114,8670226.351
Battfjellet Formation,684.065,519606.741,8670263.354
Battfjellet Formation,689.430,519640.369,8670300.356
Battfjellet Formation,694.649,519673.997,8670337.359
Battfjellet Formation,690.656,519707.624,8670374.362
Battfjellet Formation,698.146,519741.252,8670411.364
Battfjellet Formation,709.950,519774.879,8670448.367
Battfjellet Formation,707.347,519808.507,8670485.369
Battfjellet Formation,709.147,519819.090,8670494.040
Battfjellet Formation,704.373,519785.462,8670457.038
Battfjellet Formation,706.808,519751.834,8670420.035
Battfjellet Formation,699.791,519718.207,8670383.033
Battfjellet Formation,694.649,519684.579,8670346.030
Battfjellet Formation,697.813,519650.952,8670309.028
Battfjellet Formation,686.702,519617.324,8670272.025
Battfjellet Formation,681.452,519583.697,8670235.023
Battfjellet Formation,682.022,519550.069,8670198.020
Battfjellet Formation,673.630,519516.441,8670161.018
Battfjellet Formation,666.725,519482.814,8670124.015
Battfjellet Formation,659.617,519449.186,8670087.012
Battfjellet Formation,655.242,519415.559,8670050.010
Battfjellet Formation,648.963,519381.931,8670013.007
Battfjellet Formation,641.882,519348.304,8669976.005
Battfjellet Formation,641.785,519314.676,8669939.002
Battfjellet Formation,632.855,519281.048,8669902.000
Battfjellet Formation,570.871,521946.737,8668200.671
Battfjellet Formation,573.902,521958.504,8668246.086
Battfjellet Formation,585.144,521973.097,8668293.909
Battfjellet Formation,596.319,521987.690,8668341.732
Battfjellet Formation,597.708,522002.283,8668389.555
Battfjellet Formation,605.984,522016.876,8668437.378
Battfjellet Formation,607.434,522031.468,8668485.201
Battfjellet Formation,625.472,522046.061,8668533.024
Battfjellet Formation,628.706,522065.739,8668578.608
Battfjellet Formation,622.263,522091.197,8668621.642
Battfjellet Formation,623.218,522116.654,8668664.676
Battfjellet Formation,612.783,522142.112,8668707.709
Battfjellet Formation,632.296,522167.570,8668750.743
Battfjellet Formation,638.778,522193.027,8668793.777
Battfjellet Formation,635.713,522218.485,8668836.811
Battfjellet Formation,628.188,522243.943,8668879.844
Battfjellet Formation,649.104,522269.401,8668922.878
